query_id,query,expected_finding,scope,rank,chunk_id,text,finding,score,distance,provider,source_ids,source_titles,source_urls,licences
edema_01,fluid buildup inside the lungs,Edema,in_scope,3,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.5218731164932251,0.4781268835067749,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_01,fluid buildup inside the lungs,Edema,in_scope,4,consolidation_pneumonia_000,"Pneumonia is an infection of the lungs. It can be caused by bacteria, viruses, fungi, or less common organisms. Symptoms may include cough, fever or chills, chest pain with breathing or coughing, tiredness, and shortness of breath. Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid.",Consolidation / Pneumonia,0.5181964635848999,0.4818035364151001,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_01,fluid buildup inside the lungs,Edema,in_scope,5,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.5017603635787964,0.4982396364212036,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_02,bat wing opacities and Kerley B lines,Edema,in_scope,1,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.16641318798065186,0.8335868120193481,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_02,bat wing opacities and Kerley B lines,Edema,in_scope,2,consolidation_pneumonia_003,The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.,Consolidation / Pneumonia,0.12317955493927002,0.87682044506073,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_02,bat wing opacities and Kerley B lines,Edema,in_scope,3,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.12286299467086792,0.8771370053291321,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_02,bat wing opacities and Kerley B lines,Edema,in_scope,4,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.09619444608688354,0.9038055539131165,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_02,bat wing opacities and Kerley B lines,Edema,in_scope,5,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.08340960741043091,0.9165903925895691,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_03,vascular redistribution with pulmonary edema,Edema,in_scope,1,edema_000,"Pulmonary edema means excess fluid in the lungs. It can be cardiogenic, often related to heart problems and increased pressure, or noncardiogenic, related to other lung or systemic injury. The important idea is that fluid interferes with normal air exchange. Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress.",Edema,0.6556375026702881,0.3443624973297119,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_03,vascular redistribution with pulmonary edema,Edema,in_scope,2,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.5850486755371094,0.4149513244628906,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_03,vascular redistribution with pulmonary edema,Edema,in_scope,3,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.5412899255752563,0.45871007442474365,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_03,vascular redistribution with pulmonary edema,Edema,in_scope,4,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.46096622943878174,0.5390337705612183,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_03,vascular redistribution with pulmonary edema,Edema,in_scope,5,atelectasis_000,"Atelectasis means part or all of a lung is not fully expanded because the air spaces have collapsed or lost volume. It can involve a small region, a lobe, or a larger part of the lung. It is different from consolidation because atelectasis is mainly a loss of air and volume, while consolidation means air spaces are filled with material such as fluid or inflammatory exudate. Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes.",Atelectasis,0.41647374629974365,0.5835262537002563,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
edema_04,heart failure causing lung fluid,Edema,in_scope,1,edema_000,"Pulmonary edema means excess fluid in the lungs. It can be cardiogenic, often related to heart problems and increased pressure, or noncardiogenic, related to other lung or systemic injury. The important idea is that fluid interferes with normal air exchange. Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress.",Edema,0.6437536478042603,0.35624635219573975,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_04,heart failure causing lung fluid,Edema,in_scope,2,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.5494548678398132,0.45054513216018677,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_04,heart failure causing lung fluid,Edema,in_scope,3,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.5081644654273987,0.4918355345726013,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
edema_04,heart failure causing lung fluid,Edema,in_scope,4,pleural_effusion_001,"Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion. Pressure-related causes, such as heart, kidney, or liver failure, can lead to a transudative effusion. The cause matters because the same X-ray finding can come from different underlying problems. On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space.",Pleural Effusion,0.48958033323287964,0.5104196667671204,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
edema_04,heart failure causing lung fluid,Edema,in_scope,5,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.47829753160476685,0.5217024683952332,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_01,air in the pleural space,Pneumothorax,in_scope,1,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.6128601431846619,0.38713985681533813,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_01,air in the pleural space,Pneumothorax,in_scope,2,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.5423023700714111,0.45769762992858887,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_01,air in the pleural space,Pneumothorax,in_scope,3,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.5190079808235168,0.48099201917648315,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_01,air in the pleural space,Pneumothorax,in_scope,4,pleural_effusion_003,"Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough. The report should describe the imaging finding carefully without pretending to know the exact cause from the X-ray alone.",Pleural Effusion,0.5084109306335449,0.4915890693664551,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_01,air in the pleural space,Pneumothorax,in_scope,5,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.47521263360977173,0.5247873663902283,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_02,visible pleural line with no lung markings beyond it,Pneumothorax,in_scope,1,pleural_effusion_003,"Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough. The report should describe the imaging finding carefully without pretending to know the exact cause from the X-ray alone.",Pleural Effusion,0.6232231855392456,0.3767768144607544,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_02,visible pleural line with no lung markings beyond it,Pneumothorax,in_scope,2,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.5806148052215576,0.4193851947784424,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_02,visible pleural line with no lung markings beyond it,Pneumothorax,in_scope,3,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.5628002882003784,0.4371997117996216,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_02,visible pleural line with no lung markings beyond it,Pneumothorax,in_scope,4,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.5373612642288208,0.4626387357711792,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
ptx_02,visible pleural line with no lung markings beyond it,Pneumothorax,in_scope,5,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.5348408818244934,0.4651591181755066,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_03,collapsed lung from air outside the lung,Pneumothorax,in_scope,1,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.5619065761566162,0.4380934238433838,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_03,collapsed lung from air outside the lung,Pneumothorax,in_scope,2,atelectasis_000,"Atelectasis means part or all of a lung is not fully expanded because the air spaces have collapsed or lost volume. It can involve a small region, a lobe, or a larger part of the lung. It is different from consolidation because atelectasis is mainly a loss of air and volume, while consolidation means air spaces are filled with material such as fluid or inflammatory exudate. Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes.",Atelectasis,0.49601155519485474,0.5039884448051453,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
ptx_03,collapsed lung from air outside the lung,Pneumothorax,in_scope,3,consolidation_pneumonia_000,"Pneumonia is an infection of the lungs. It can be caused by bacteria, viruses, fungi, or less common organisms. Symptoms may include cough, fever or chills, chest pain with breathing or coughing, tiredness, and shortness of breath. Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid.",Consolidation / Pneumonia,0.47850602865219116,0.5214939713478088,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_03,collapsed lung from air outside the lung,Pneumothorax,in_scope,4,consolidation_pneumonia_001,"Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid. Pneumonia is one common cause of consolidation, but consolidation itself is an imaging sign and does not prove one exact cause by itself. On chest X-ray, consolidation can appear as a focal or lobar air-space opacity. It may look denser or whiter than normal aerated lung.",Consolidation / Pneumonia,0.44458508491516113,0.5554149150848389,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_03,collapsed lung from air outside the lung,Pneumothorax,in_scope,5,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.44204115867614746,0.5579588413238525,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_04,tension pneumothorax is an emergency,Pneumothorax,in_scope,1,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.7677825689315796,0.2322174310684204,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_04,tension pneumothorax is an emergency,Pneumothorax,in_scope,2,pneumothorax_002,"Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording. Pneumothorax is an important finding because it can explain sudden chest pain or shortness of breath and may require urgent action. A report should clearly describe the side and approximate size when visible.",Pneumothorax,0.7508761882781982,0.24912381172180176,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_04,tension pneumothorax is an emergency,Pneumothorax,in_scope,3,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.7369358539581299,0.2630641460418701,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_04,tension pneumothorax is an emergency,Pneumothorax,in_scope,4,pleural_effusion_003,"Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough. The report should describe the imaging finding carefully without pretending to know the exact cause from the X-ray alone.",Pleural Effusion,0.43778061866760254,0.5622193813323975,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
ptx_04,tension pneumothorax is an emergency,Pneumothorax,in_scope,5,pleural_effusion_000,"Pleural effusion means extra fluid has collected in the pleural space, which is the thin space between the lung surface and the inside of the chest wall. A small amount of fluid is normally present there, but too much fluid can make it harder for the lung to expand normally. The fluid buildup can happen for different reasons. Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion.",Pleural Effusion,0.42427921295166016,0.5757207870483398,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_01,broken rib fracture after trauma,Out of scope,out_of_scope,1,pleural_effusion_001,"Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion. Pressure-related causes, such as heart, kidney, or liver failure, can lead to a transudative effusion. The cause matters because the same X-ray finding can come from different underlying problems. On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space.",Pleural Effusion,0.2752796411514282,0.7247203588485718,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_01,broken rib fracture after trauma,Out of scope,out_of_scope,2,pneumothorax_001,"A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure. On chest X-ray, pneumothorax is usually considered when a visible pleural line separates the collapsed lung edge from the chest wall, with absent lung markings beyond that line. Larger cases may show a more obvious collapsed lung. Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording.",Pneumothorax,0.2423464059829712,0.7576535940170288,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
